customer_id,tariff_plan,days,total_kwh,total_bill
104419,EVPlan,366,26200.047,5084.508330078125
104420,Solar,366,10843.077,1198.2154296875
104421,Solar,366,13779.041,1403.73291015625
104422,MiddaySaver,366,23098.957,5207.183251953125
104423,MiddaySaver,366,23844.848,5362.328515625
104424,A1,366,17751.727,4479.642683593751
104425,MiddaySaver,366,24712.11,5542.71892578125
104426,EVPlan,366,12849.325,2708.0798779296874
104427,EVPlan,366,16182.108,3301.3153613281247
104428,EVPlan,366,12071.21,2569.5753662109373
104429,A1,366,18545.715,4663.8480546875
104430,EVPlan,366,19396.676,3873.5083691406253
104431,A1,366,16081.098,4092.05674609375
104432,A1,366,23075.143,5714.675320312501
104433,EVPlan,366,18272.498,3673.40474609375
104434,EVPlan,366,14440.906,2991.3814062499996
104435,A1,366,10867.17,2882.42553515625
104436,EVPlan,366,11810.979,2523.2542626953127
104437,MiddaySaver,366,9013.709,2277.4515161132813
104438,A1,366,21396.217,5325.164539062501
104439,Solar,366,18846.492,1758.4544921875001
104440,A1,366,26050.943,6405.0611015625
104441,EVPlan,366,17119.889,3468.240263671875
104442,EVPlan,366,9815.902,2168.1306640625
104443,A1,366,8017.517,2221.30596484375
104444,A1,366,9239.973,2504.9157011718753
104445,Solar,366,26555.824,2298.107763671875
104446,Solar,366,18058.762,1703.31337890625
104447,A1,366,12116.776,3172.334109375
104448,EVPlan,366,10879.002,2357.36244140625
104449,A1,366,14767.423,3787.28420703125
104450,MiddaySaver,366,20670.59,4702.082890625
104451,MiddaySaver,366,12577.757,3018.7735302734372
104452,EVPlan,366,16373.015,3335.2967675781247
104453,A1,366,15762.01,4018.02838671875
104454,A1,366,20210.03,5049.968796875
104455,MiddaySaver,366,9785.028,2437.8859448242183
104456,A1,366,14303.527,3679.6605546875003
104457,EVPlan,366,15082.831,3105.643994140625
104458,EVPlan,366,16406.88,3341.324873046875
104459,Solar,366,14985.449,1488.1814453125
104460,EVPlan,366,10634.984,2313.9272119140624
104461,A1,366,13121.987,3405.54315234375
104462,A1,366,8966.433,2441.454412109375
104463,MiddaySaver,366,16859.943,3909.468408203125
104464,MiddaySaver,366,10216.283,2527.5869604492186
104465,EVPlan,366,14784.617,3052.5619531249995
104466,Solar,366,17719.0,1679.530029296875
104467,A1,366,10072.869,2698.147693359375
104468,Solar,366,15291.447,1509.6013671875
104469,A1,366,9644.678,2598.807234375
104470,EVPlan,366,14920.791,3076.8008007812496
104471,EVPlan,366,11530.264,2473.2870068359375
104472,MiddaySaver,366,13247.773,3158.136962890625
104473,Solar,366,12052.131,1282.8491943359377
104474,MiddaySaver,366,15460.887,3618.4645458984373
104475,EVPlan,366,12808.838,2700.8732177734373
104476,Solar,366,12435.658,1309.6960693359376
104477,A1,366,14254.044,3668.18030078125
104478,MiddaySaver,366,14473.592,3413.1072021484374
104479,EVPlan,366,14636.406,3026.1803124999997
104480,A1,366,14414.367,3705.3753984375003
104481,EVPlan,366,24452.4,4773.427255859375
104482,A1,366,13509.82,3495.52041796875
104483,MiddaySaver,366,16479.914,3830.422314453125
104484,A1,366,23382.766,5786.0438359375
104485,Solar,366,10036.294,1141.740576171875
104486,A1,366,10434.748,2782.10366015625
104487,EVPlan,366,8011.291,1846.909833984375
104488,A1,366,11067.06,2928.7998125000004
104489,MiddaySaver,366,6714.2305,1799.1599340820312
104490,EVPlan,366,14932.047,3078.804423828125
104491,EVPlan,366,30984.717,5936.17958984375
104492,EVPlan,366,9896.172,2182.4185937499997
104493,EVPlan,366,6256.5757,1534.5705151367188
104494,Solar,366,22887.408,2041.3186523437503
104495,EVPlan,366,8418.131,1919.327373046875
104496,EVPlan,366,15950.561,3260.0998437499998
104497,EVPlan,366,12058.557,2567.3231689453123
104498,MiddaySaver,366,20233.352,4611.137314453124
104499,MiddaySaver,366,9555.137,2390.0684375
104500,EVPlan,366,8628.159,1956.7123339843752
104501,Solar,366,21020.016,1910.601171875
104502,A1,366,10631.796,2827.818640625
104503,Solar,366,7866.9346,989.88544921875
104504,EVPlan,366,12607.982,2665.120864257812
104505,EVPlan,366,8449.692,1924.9452441406252
104506,Solar,366,15841.772,1548.124072265625
104507,EVPlan,366,22930.453,4502.520830078125
104508,A1,366,12522.915,3266.55838671875
104509,MiddaySaver,366,26981.594,6014.771689453125
104510,A1,366,10739.902,2852.89944140625
104511,A1,366,21177.672,5274.462117187501
104512,A1,366,14566.885,3740.759265625
104513,Solar,366,8285.756,1019.2029296875
104514,Solar,366,22130.79,1988.3552246093752
104515,A1,366,8840.449,2412.22621875
104516,Solar,366,13049.61,1352.6727539062501
104517,EVPlan,366,14115.842,2933.5199999999995
104518,MiddaySaver,366,8703.518,2212.931696777344
104519,Solar,366,11996.261,1278.93828125
104520,Solar,366,10247.547,1156.5283203125
104521,A1,366,15329.334,3917.6476054687505
104522,MiddaySaver,366,21863.984,4950.30892578125
104523,EVPlan,366,16016.761,3271.883505859375
104524,EVPlan,366,10123.138,2222.8185498046873
104525,MiddaySaver,366,25800.807,5769.167998046874
104526,EVPlan,366,8526.044,1938.535869140625
104527,MiddaySaver,366,11942.218,2886.5813916015622
104528,A1,366,10101.434,2704.774646484375
104529,EVPlan,366,16005.518,3269.88212890625
104530,EVPlan,366,12223.816,2596.7394140625
104531,MiddaySaver,366,18356.754,4220.804907226562
104532,EVPlan,366,19955.174,3972.9210351562497
104533,Solar,366,20162.453,1850.57177734375
104534,A1,366,17074.982,4322.638132812501
104535,EVPlan,366,26631.682,5161.339492187501
104536,EVPlan,366,21232.215,4200.234228515625
104537,EVPlan,366,17386.326,3515.6661523437497
104538,MiddaySaver,366,13374.08,3184.4087646484377
104539,A1,366,17402.047,4398.51698046875
104540,A1,366,13061.807,3391.58123828125
104541,EVPlan,366,18942.496,3792.664384765625
104542,EVPlan,366,14131.323,2936.275537109375
104543,MiddaySaver,366,22113.691,5002.2479882812495
104544,A1,366,10957.906,2903.47635546875
104545,Solar,366,15516.026,1525.321875
104546,EVPlan,366,13455.634,2816.0028076171875
104547,Solar,366,11156.934,1220.1853759765627
104548,Solar,366,15986.994,1558.2896484375
104549,A1,366,17374.316,4392.08340625
104550,Solar,366,10496.565,1173.959619140625
104551,EVPlan,366,23712.4,4641.707255859375
104552,EVPlan,366,11694.832,2502.5801953125
104553,MiddaySaver,366,16954.334,3929.101577148437
104554,A1,366,13219.959,3428.27260546875
104555,A1,366,11554.359,3041.8533671875
104556,Solar,366,9521.721,1105.720458984375
104557,EVPlan,366,21609.3,4267.355712890625
104558,EVPlan,366,11951.795,2548.31958984375
104559,MiddaySaver,366,19931.188,4548.287094726562
104560,Solar,366,13429.02,1379.231396484375
104561,EVPlan,366,26878.598,5205.290556640624
104562,A1,366,14355.986,3691.830828125
104563,MiddaySaver,366,11359.939,2765.4675146484374
104564,A1,366,12725.594,3313.57987109375
104565,MiddaySaver,366,17069.615,3953.0800634765624
104566,A1,366,21569.055,5365.262898437501
104567,Solar,366,20330.492,1862.33447265625
104568,EVPlan,366,12727.514,2686.3974267578124
104569,A1,366,17082.924,4324.480417968751
104570,Solar,366,17401.375,1657.2962890625001
104571,A1,366,6346.1016,1833.5376152343752
104572,Solar,366,9285.326,1089.1728515625
104573,MiddaySaver,366,10384.21,2562.515766601562
104574,Solar,366,11952.172,1275.8520263671876
104575,A1,366,15170.409,3880.77701953125
104576,EVPlan,366,6510.4316,1579.7568286132812
104577,MiddaySaver,366,11472.061,2788.788681640625
104578,MiddaySaver,366,15406.348,3607.1203125
104579,Solar,366,14085.432,1425.1802734375
104580,A1,366,14355.713,3691.767390625
104581,Solar,366,19365.686,1794.7980468750002
104582,MiddaySaver,366,12330.586,2967.361962890625
104583,EVPlan,366,20061.703,3991.88322265625
104584,Solar,366,7402.7544,957.392822265625
104585,A1,366,14254.986,3668.3989335937504
104586,Solar,366,9507.576,1104.7303466796875
104587,Solar,366,16213.447,1574.1413085937502
104588,Solar,366,11945.152,1275.360693359375
104589,EVPlan,366,10746.741,2333.820029296875
104590,A1,366,11587.467,3049.53440234375
104591,A1,366,20411.352,5096.675652343751
104592,MiddaySaver,366,11492.174,2792.9722509765625
104593,MiddaySaver,366,18111.887,4169.872626953125
104594,Solar,366,12383.301,1306.0310791015627
104595,MiddaySaver,366,19810.973,4523.282407226563
104596,A1,366,12974.447,3371.3137578125
104597,Solar,366,19994.39,1838.807373046875
104598,MiddaySaver,366,13060.435,3119.170478515625
104599,EVPlan,366,9836.519,2171.800302734375
104600,MiddaySaver,366,15622.397,3652.058671875
104601,EVPlan,366,19375.34,3869.7105859374997
104602,MiddaySaver,366,10283.577,2541.5841552734373
104603,A1,366,9858.338,2648.376443359375
104604,MiddaySaver,366,9316.824,2340.4994848632814
104605,EVPlan,366,22045.758,4345.045078125
104606,EVPlan,366,24823.629,4839.506132812499
104607,MiddaySaver,366,12471.028,2996.5739990234374
104608,Solar,366,12062.413,1283.5689453125
104609,EVPlan,366,9236.404,2064.9800048828124
104610,A1,366,18630.84,4683.5968437500005
104611,MiddaySaver,366,9853.881,2452.2072729492183
104612,EVPlan,366,7365.337,1731.9299707031248
104613,MiddaySaver,366,17637.68,4071.2374560546873
104614,MiddaySaver,366,18993.418,4353.2309375
104615,Solar,366,19446.873,1800.4811523437502
104616,MiddaySaver,366,10891.031,2667.9345947265624
104617,MiddaySaver,366,10335.529,2552.3901953124996
104618,MiddaySaver,366,22440.979,5070.323720703125
104619,A1,366,8542.581,2343.1208574218754
104620,MiddaySaver,366,28076.664,6242.546503906249
104621,A1,366,7461.1436,2092.2274101562502
104622,MiddaySaver,366,6925.0884,1843.018430175781
104623,Solar,366,18231.408,1715.3986328125002
104624,Solar,366,15567.7705,1528.943994140625
104625,EVPlan,366,5751.234,1444.6196752929686
104626,MiddaySaver,366,9323.478,2341.8834228515625
104627,Solar,366,21805.193,1965.563525390625
104628,Solar,366,18869.998,1760.0999023437498
104629,MiddaySaver,366,11066.592,2704.451181640625
104630,EVPlan,366,8310.576,1900.18255859375
104631,A1,366,12038.476,3154.1683281250002
104632,Solar,366,11608.213,1251.7749267578124
104633,Solar,366,8633.662,1043.5563476562502
104634,A1,366,24456.383,6035.123054687501
104635,Solar,366,19014.227,1770.1958984375
104636,A1,366,19327.9,4845.314890625001
104637,A1,366,7002.9126,1985.9177226562501
104638,EVPlan,366,20697.453,4105.0468164062495
104639,A1,366,19632.398,4915.95854296875
104640,A1,366,15455.443,3946.90494921875
104641,A1,366,10186.516,2724.513669921875
104642,A1,366,11067.628,2928.93178515625
104643,Solar,366,12443.014,1310.210986328125
104644,A1,366,13950.783,3597.8239140625
104645,Solar,366,13382.218,1375.9552734375
104646,MiddaySaver,366,7048.9966,1868.7912890624998
104647,MiddaySaver,366,19931.93,4548.441469726562
104648,A1,366,13635.492,3524.6761796875
104649,EVPlan,366,13466.643,2817.962465820312
104650,EVPlan,366,11083.707,2393.799931640625
104651,Solar,366,18705.873,1748.6111328125003
104652,Solar,366,17440.557,1660.03896484375
104653,MiddaySaver,366,10071.643,2497.5016967773436
104654,Solar,366,18290.492,1719.5344726562503
104655,EVPlan,366,18928.994,3790.2609570312497
104656,MiddaySaver,366,13659.371,3243.749282226562
104657,A1,366,26266.645,6455.1037578125015
104658,Solar,366,10785.308,1194.1715576171875
104659,A1,366,16080.504,4091.91901171875
104660,Solar,366,12031.229,1281.38603515625
104661,EVPlan,366,10595.113,2306.830244140625
104662,Solar,366,19440.531,1800.03720703125
104663,EVPlan,366,12668.346,2675.8656152343747
104664,EVPlan,366,13800.504,2877.389775390625
104665,A1,366,11372.299,2999.6153203125004
104666,Solar,366,21131.854,1918.429736328125
104667,A1,366,15539.677,3966.44709765625
104668,EVPlan,366,11270.015,2426.9626806640626
104669,EVPlan,366,15745.3125,3223.565625
104670,EVPlan,366,11413.937,2452.5807812499997
104671,EVPlan,366,18889.498,3783.2307324218746
104672,MiddaySaver,366,22966.809,5179.696376953125
104673,EVPlan,366,10665.293,2319.3222216796876
104674,Solar,366,14017.523,1420.4266601562501
104675,EVPlan,366,20328.957,4039.45451171875
104676,MiddaySaver,366,15459.0,3618.0720947265627
104677,Solar,366,18042.893,1702.2025390625
104678,MiddaySaver,366,30164.98,6676.9159375
104679,MiddaySaver,366,14707.2295,3461.7038427734374
104680,Solar,366,10497.355,1174.0149169921874
104681,MiddaySaver,366,21320.398,4837.2428613281245
104682,EVPlan,366,9892.627,2181.78759765625
104683,A1,366,11737.653,3084.37768359375
104684,A1,366,12428.049,3244.5494414062505
104685,A1,366,23382.814,5786.055164062501
104686,Solar,366,20709.637,1888.874560546875
104687,Solar,366,22613.678,2022.1575195312503
104688,Solar,366,10137.322,1148.8125732421875
104689,A1,366,16852.078,4270.92424609375
104690,A1,366,16777.99,4253.735945312501
104691,Solar,366,7999.3545,999.154833984375
104692,A1,366,15704.618,4004.7135039062505
104693,MiddaySaver,366,17500.023,4042.604956054687
104694,MiddaySaver,366,13220.845,3152.535791015625
104695,A1,366,13786.689,3559.7539531250004
104696,Solar,366,12193.338,1292.73369140625
104697,EVPlan,366,14316.123,2969.16990234375
104698,EVPlan,366,22029.861,4342.215302734375
104699,A1,366,12859.33,3344.6065703125
104700,EVPlan,366,13014.42,2737.466826171875
104701,Solar,366,16334.629,1582.6240234375
104702,MiddaySaver,366,23018.19,5190.383623046875
104703,MiddaySaver,366,13863.781,3286.266689453125
104704,Solar,366,10754.84,1192.038818359375
104705,EVPlan,366,17721.621,3575.3485546875
104706,A1,366,6857.977,1952.2927812500002
104707,MiddaySaver,366,12895.169,3084.7952490234375
104708,EVPlan,366,17906.615,3608.2775781249998
104709,EVPlan,366,11139.244,2403.6855371093748
104710,MiddaySaver,366,16570.277,3849.2177685546876
104711,MiddaySaver,366,12424.766,2986.951337890625
104712,A1,366,11448.338,3017.25651171875
104713,Solar,366,11585.877,1250.21142578125
104714,EVPlan,366,9220.381,2062.12779296875
104715,A1,366,14322.256,3684.005359375
104716,MiddaySaver,366,20017.094,4566.155581054687
104717,Solar,366,19232.586,1785.4810546875
104718,Solar,366,18493.79,1733.765234375
104719,EVPlan,366,8654.131,1961.33529296875
104720,Solar,366,10676.186,1186.5329833984376
104721,MiddaySaver,366,14598.1875,3439.0230810546873
104722,MiddaySaver,366,14418.416,3401.6306396484374
104723,MiddaySaver,366,16340.004,3801.3208935546872
104724,A1,366,7914.3066,2197.361140625
104725,MiddaySaver,366,9461.474,2370.5865698242187
104726,A1,366,10160.17,2718.401482421875
104727,MiddaySaver,366,11700.252,2836.2525146484377
104728,MiddaySaver,366,14435.74,3405.2340771484373
104729,Solar,366,30140.71,2549.0498046875
104730,EVPlan,366,19786.715,3942.9353222656246
104731,MiddaySaver,366,12882.7,3082.201728515625
104732,Solar,366,27399.047,2357.1333984375
104733,Solar,366,11456.859,1241.1801513671876
104734,EVPlan,366,9624.739,2134.1036279296877
104735,Solar,366,10959.274,1206.3492431640625
104736,Solar,366,10718.58,1189.5006347656251
104737,EVPlan,366,13845.602,2885.417158203125
104738,A1,366,11448.493,3017.2925273437504
104739,EVPlan,366,13882.619,2892.0063671875005
104740,EVPlan,366,21063.201,4170.149794921875
104741,MiddaySaver,366,9017.853,2278.3134228515623
104742,MiddaySaver,366,17282.07,3997.270625
104743,A1,366,27848.191,6822.0225859375005
104744,EVPlan,366,23088.66,4530.681494140625
104745,EVPlan,366,10605.958,2308.76060546875
104746,A1,366,9889.203,2655.537185546875
104747,MiddaySaver,366,20495.545,4665.673330078125
104748,EVPlan,366,21090.945,4175.088251953124
104749,A1,366,15262.104,3902.05010546875
104750,MiddaySaver,366,17318.559,4004.8602685546875
104751,Solar,366,12630.251,1323.3176025390626
104752,A1,366,12905.0205,3355.20686328125
104753,A1,366,17611.586,4447.13002734375
104754,EVPlan,366,18419.938,3699.648955078125
104755,Solar,366,9886.021,1131.221533203125
104756,MiddaySaver,366,18899.324,4333.6595458984375
104757,Solar,366,20356.91,1864.1837402343751
104758,EVPlan,366,15463.336,3173.3738769531246
104759,EVPlan,366,13905.287,2896.041171875
104760,MiddaySaver,366,13399.396,3189.6745703125
104761,MiddaySaver,366,17194.129,3978.9789208984375
104762,MiddaySaver,366,23605.68,5312.581591796875
104763,EVPlan,366,18899.723,3785.050712890625
104764,MiddaySaver,366,8845.588,2242.4823217773437
104765,MiddaySaver,366,17564.637,4056.0445458984373
104766,MiddaySaver,366,22594.182,5102.189970703124
104767,A1,366,11720.605,3080.42256640625
104768,MiddaySaver,366,14522.415,3423.2624365234374
104769,EVPlan,366,11020.402,2382.5317041015624
104770,A1,366,10989.143,2910.7231914062504
104771,EVPlan,366,19339.484,3863.32837890625
104772,Solar,366,14988.957,1488.42705078125
104773,A1,366,8657.244,2369.722693359375
104774,MiddaySaver,366,16653.215,3866.468876953125
104775,A1,366,11348.908,2994.18881640625
104776,EVPlan,366,16221.217,3308.276669921875
104777,A1,366,12295.453,3213.7871171875004
104778,Solar,366,21596.244,1950.937158203125
104779,MiddaySaver,366,17297.344,4000.4474999999998
104780,MiddaySaver,366,17092.684,3957.8782958984375
104781,Solar,366,13645.475,1394.383251953125
104782,EVPlan,366,22351.781,4399.517236328125
104783,A1,366,12701.205,3307.9215703125
104784,EVPlan,366,8248.401,1889.1154833984374
104785,EVPlan,366,12000.883,2557.0571337890624
104786,EVPlan,366,10632.703,2313.52125
104787,MiddaySaver,366,12992.354,3105.0096191406246
104788,A1,366,14451.449,3713.9783085937506
104789,MiddaySaver,366,11039.455,2698.8067578125
104790,MiddaySaver,366,17095.28,3958.418188476562
104791,MiddaySaver,366,7837.085,2032.7136718749998
104792,A1,366,16682.963,4231.689480468751
104793,Solar,366,9811.436,1126.00048828125
104794,MiddaySaver,366,11943.822,2886.9150244140624
104795,MiddaySaver,366,10135.848,2510.856359863281
104796,MiddaySaver,366,11811.57,2859.4067333984376
104797,A1,366,15944.93,4060.4658085937504
104798,A1,366,23679.336,5854.8481328125
104799,EVPlan,366,9206.816,2059.7133203125
104800,MiddaySaver,366,10130.015,2509.643046875
104801,MiddaySaver,366,23959.031,5386.078486328124
104802,A1,366,9645.066,2598.897458984375
104803,A1,366,16616.656,4216.306355468751
104804,MiddaySaver,366,10380.826,2561.8119384765623
104805,Solar,366,24726.29,2170.040283203125
104806,EVPlan,366,11694.208,2502.469018554687
104807,EVPlan,366,11094.427,2395.708056640625
104808,MiddaySaver,366,22362.695,5054.040800781249
104809,EVPlan,366,25327.344,4929.167333984375
104810,EVPlan,366,18651.164,3740.8073632812498
104811,MiddaySaver,366,21391.414,4852.014111328124
104812,EVPlan,366,17962.121,3618.15771484375
104813,A1,366,10229.461,2734.476990234375
104814,MiddaySaver,366,9125.759,2300.757868652344
